        0.0000   1.010872   0.382275   1.393147 
      100.0000  -0.076708   0.382358   0.305650 
      200.0000  -0.129011   0.383706   0.254695 
      300.0000  -0.172247   0.379603   0.207356 
      400.0000  -0.197682   0.381506   0.183824 
      500.0000  -0.239202   0.378493   0.139291 
      600.0000  -0.255702   0.377141   0.121439 
      700.0000  -0.260877   0.379932   0.119055 
      800.0000  -0.268884   0.372057   0.103173 
      900.0000  -0.281447   0.378069   0.096622 
     1000.0000  -0.287845   0.384409   0.096564 
     1100.0000  -0.294499   0.378189   0.083690 
     1200.0000  -0.309782   0.376969   0.067187 
     1300.0000  -0.291155   0.388162   0.097007 
     1400.0000  -0.306143   0.395961   0.089818 
     1500.0000  -0.306884   0.384685   0.077801 
     1600.0000  -0.313291   0.388226   0.074935 
     1700.0000  -0.314823   0.381350   0.066527 
     1800.0000  -0.317978   0.374938   0.056960 
     1900.0000  -0.329510   0.385404   0.055894 
     2000.0000  -0.334399   0.380923   0.046524 
     2100.0000  -0.329483   0.376247   0.046764 
     2200.0000  -0.324831   0.380065   0.055234 
     2300.0000  -0.323622   0.374555   0.050933 
     2400.0000  -0.324844   0.378041   0.053198 
     2500.0000  -0.327881   0.385834   0.057953 
     2600.0000  -0.328256   0.391964   0.063708 
     2700.0000  -0.344642   0.382826   0.038184 
     2800.0000  -0.350875   0.377810   0.026935 
     2900.0000  -0.349522   0.385692   0.036169 
     3000.0000  -0.358411   0.378782   0.020371 
     3100.0000  -0.345947   0.386266   0.040319 
     3200.0000  -0.341850   0.384334   0.042484 
     3300.0000  -0.347317   0.376514   0.029197 
     3400.0000  -0.338852   0.376607   0.037755 
     3500.0000  -0.338387   0.381293   0.042905 
     3600.0000  -0.341103   0.378052   0.036948 
     3700.0000  -0.349748   0.383944   0.034195 
     3800.0000  -0.336527   0.380371   0.043844 
     3900.0000  -0.336221   0.379910   0.043688 
     4000.0000  -0.345220   0.384007   0.038787 
